 1, 64925,    0.051913 
 2, 64925,    0.026258 
 3, 64925,    0.017240 
 4, 64925,    0.012769 
 5, 64925,    0.010038 
 6, 64925,    0.008149 
 7, 64925,    0.006680 
 8, 64925,    0.005764 
 9, 64925,    0.005221 
 10, 64925,    0.004456 
 11, 64925,    0.004652 
 12, 64925,    0.004088 
 13, 64925,    0.004145 
 14, 64925,    0.003048 
 15, 64925,    0.003264 
 16, 64925,    0.003097 
