1, 154.468491, 3001134
2, 96.976357, 3001134
3, 67.842361, 3001134
4, 52.037815, 3001134
5, 42.125885, 3001134
6, 35.404354, 3001134
7, 30.514280, 3001134
8, 26.824860, 3001134
9, 23.921236, 3001134
10, 21.583620, 3001134
11, 19.657003, 3001134
12, 18.051172, 3001134
13, 16.688362, 3001134
14, 15.517867, 3001134
15, 14.497628, 3001134
16, 13.605174, 3001134
